,name_food,calories,link
2080,Cuscús con pollo,340,https://queapetito.com/receta-cuscus-con-pollo/
2081,Arroz basmati con verduras,320,https://queapetito.com/receta-arroz-basmati-verduras/
2082,Arroz frito con verduras,278,https://queapetito.com/receta-arroz-frito-verduras/
2083,Arroz a la milanesa,307,https://queapetito.com/receta-arroz-milanesa/
2084,Arroz del Señoret,117,https://queapetito.com/receta-arroz-del-senoret/
2085,Fideua negra,245,https://queapetito.com/receta-fideua-negra/
2086,Arroz con alcachofas,115,https://queapetito.com/receta-arroz-alcachofas/
2087,Arroz con calamares,147,https://queapetito.com/receta-arroz-calamares/
2088,Arroz venere con sepia,275,https://queapetito.com/receta-arroz-venere-sepia/
2089,Paella alicantina,369,https://queapetito.com/receta-paella-alicantina/
2090,Arroz con Espárragos,275,https://queapetito.com/receta-arroz-esparragos/
2091,Arroz de Coliflor,100,https://queapetito.com/receta-arroz-coliflor/
2092,Arroz Meloso con Setas,370,https://queapetito.com/receta-arroz-meloso-setas/
2093,Arroz con Pulpo,575,https://queapetito.com/receta-arroz-pulpo/
2094,Risotto de Remolacha,60,https://queapetito.com/receta-risotto-remolacha/
2095,Arroz con lentejas,370,https://queapetito.com/receta-arroz-lentejas/
2096,Arroz a la Cubana,225,https://queapetito.com/receta-arroz-cubana/
2097,Arroz Negro con Mariscos,740,https://queapetito.com/receta-arroz-negro-mariscos/
2098,Arroz con Brócoli,330,https://queapetito.com/receta-arroz-brocoli/
2099,Risotto de queso,350,https://queapetito.com/receta-risotto-queso/
2100,Conejo con arroz,,https://queapetito.com/receta-conejo-arroz/
2101,Paella de marisco,348,https://queapetito.com/receta-paella-marisco-marinera/
2102,Arroz con chorizo,300,https://queapetito.com/receta-arroz-chorizo/
2103,"Ensalada libanesa, otra forma de prepararla",133,https://queapetito.com/receta-ensalada-libanesa/
2104,Arroz a banda,350,https://queapetito.com/receta-arroz-banda/
2105,Paella Valenciana,480,https://queapetito.com/receta-paella-valenciana/
2106,¿Se Puede Congelar el Arroz?,,https://queapetito.com/puede-congelar-arroz/
2107,Arroz Meloso,150,https://queapetito.com/receta-arroz-meloso/
2108,Cómo hervir quinoa,180,https://queapetito.com/como-hervir-quinoa/
2109,Arroz con gambas,445,https://queapetito.com/receta-arroz-gambas/
2110,Arroz con bogavante,250,https://queapetito.com/receta-arroz-bogavante/
2111,¿Cómo se cocina el cuscús?,112,https://queapetito.com/cocina-cuscus/
2112,Arroz basmati con pollo,200,https://queapetito.com/receta-arroz-basmati-pollo/
2113,Espinacas Gratinadas con Bechamel al Horno,147,https://queapetito.com/receta-espinacas-gratinadas-bechamel-horno/
2114,Acelgas salteadas con langostinos,201,https://queapetito.com/receta-acelgas-salteadas-langostinos/
2115,Coles de Bruselas con Puré de Patatas,91,https://queapetito.com/receta-coles-bruselas-pure-patatas/
2116,Coles de bruselas al horno con queso,80,https://queapetito.com/receta-coles-bruselas-horno-queso/
2117,Coles de bruselas rebozadas,250,https://queapetito.com/receta-coles-bruselas-rebozadas/
2118,Coles de Bruselas fritas,215,https://queapetito.com/receta-coles-bruselas-fritas/
2119,Acelgas con patatas al vapor,190,https://queapetito.com/receta-acelgas-patatas-vapor/
2120,Puerros rellenos de setas,200,https://queapetito.com/receta-puerros-rellenos-setas/
2121,Espinacas con carne,310,https://queapetito.com/receta-espinacas-carne/
2122,Acelgas con almendras crudas,224,https://queapetito.com/receta-acelgas-almendras-crudas/
2123,Chucrut de col lombarda,40,https://queapetito.com/receta-chucrut-col-lombarda/
2124,Albóndigas de Amaranto Vegetarianas,178,https://queapetito.com/receta-albondigas-amaranto-vegetarianas/
2125,Espinacas con bechamel y bacon,160,https://queapetito.com/receta-espinacas-bechamel-bacon/
2126,Coles de Bruselas salteadas con jamón,250,https://queapetito.com/receta-coles-bruselas-salteadas-jamon/
2127,Acelgas Salteadas con Champiñones,73,https://queapetito.com/receta-acelgas-salteadas-champinones/
2128,Coles de Bruselas a la Mejorana,160,https://queapetito.com/receta-coles-bruselas-mejorana/
2129,Coles de bruselas asadas,90,https://queapetito.com/receta-coles-bruselas-asadas/
2130,Coles de bruselas con jamón y queso,200,https://queapetito.com/receta-coles-bruselas-jamon-queso/
2131,Fajitas veganas,152,https://queapetito.com/receta-fajitas-veganas/
2132,Sushi vegetariano,288,https://queapetito.com/receta-sushi-vegetariano/
2133,Acelgas gratinadas con bacon,150,https://queapetito.com/receta-acelgas-gratinadas-bacon/
2134,Puerros rellenos de atún,261,https://queapetito.com/receta-puerros-rellenos-atun/
2135,Puré de berenjena,100,https://queapetito.com/receta-pure-berenjena/
2136,Acelgas con patata y jamón,240,https://queapetito.com/acelgas-patata-jamon/
2137,Sushi vegano,300,https://queapetito.com/receta-sushi-vegano/
2138,Menestra de acelgas,250,https://queapetito.com/receta-menestra-acelgas/
2139,Coles de bruselas con bacon,270,https://queapetito.com/receta-coles-bruselas-bacon/
2140,Tortilla de acelgas vegana,118,https://queapetito.com/receta-tortilla-acelgas-vegana/
2141,Chips de Kale,36,https://queapetito.com/receta-chips-kale/
2142,Acelgas esparragadas con jamón,226,https://queapetito.com/receta-acelgas-esparragadas-jamon/
2143,Acelgas con bechamel,150,https://queapetito.com/receta-acelgas-bechamel/
2144,Acelgas con Especias,39,https://queapetito.com/receta-acelgas-especias/
2145,Acelgas florentinas,170,https://queapetito.com/receta-acelgas-florentinas/
2146,Pimientos rellenos de carne,177,https://queapetito.com/receta-pimientos-rellenos-carne/
2147,Acelgas con tomate y huevo,220,https://queapetito.com/receta-acelgas-tomate-huevo/
2148,Soufflé de queso y brócoli,250,https://queapetito.com/receta-souffle-queso-brocoli/
2149,Puerros a la plancha con jamón,120,https://queapetito.com/receta-puerros-plancha-jamon/
2150,Acelgas con almejas en salsa,288,https://queapetito.com/receta-acelgas-almejas-salsa/
2151,Puerros braseados,120,https://queapetito.com/receta-puerros-braseados/
2152,Acelgas rojas con patatas,210,https://queapetito.com/receta-acelgas-rojas-patatas/
2153,Puerros rellenos de jamón,288,https://queapetito.com/receta-puerros-rellenos-jamon/
2154,Acelgas a la Valenciana,161,https://queapetito.com/receta-acelgas-valenciana/
2155,Aguacate empanizado,268,https://queapetito.com/receta-aguacate-empanizado/
2156,Puré de Arvejas o Guisantes,102,https://queapetito.com/receta-pure-arvejas-guisantes/
2157,Acelgas salteadas con pasas,100,https://queapetito.com/receta-acelgas-salteadas-pasas/
2158,Soufflé de calabaza,29,https://queapetito.com/receta-souffle-calabaza/
2159,Puerros guisados,211,https://queapetito.com/receta-puerros-guisados/
2160,Puré de Calabaza Gratinado,183,https://queapetito.com/receta-pure-calabaza-gratinado/
2161,Croquetas de alga percebe,100,https://queapetito.com/receta-croquetas-alga-percebe/
2162,Pencas de acelgas rellenas de atún,168,https://queapetito.com/receta-pencas-acelgas-rellenas-atun/
2163,Acelgas salteadas con patata,150,https://queapetito.com/receta-acelgas-salteadas-patata/
2164,Puré de patata sin lactosa,112,https://queapetito.com/receta-pure-patata-sin-lactosa/
2165,Puré de Papas al Horno,103,https://queapetito.com/receta-pure-papas-horno/
2166,Pepinos al horno para guarnición,101,https://queapetito.com/receta-pepinos-horno-guarnicion/
2167,Puerros al horno con jamón y huevo,150,https://queapetito.com/receta-puerros-horno-jamon-huevo/
2168,Pepinos Rellenos de Atún,122,https://queapetito.com/receta-pepinos-rellenos-atun/
2169,Puré de verduras light,120,https://queapetito.com/receta-pure-verduras-light/
2170,Alcachofas rellenas de foie,400,https://queapetito.com/receta-alcachofas-rellenas-foie/
2171,Curry de berenjena,250,https://queapetito.com/receta-curry-berenjena/
2172,Corazones de Alcachofa Rellenos,330,https://queapetito.com/receta-corazones-alcachofa-rellenos/
2173,Pencas de Acelga Rellenas,97,https://queapetito.com/receta-pencas-acelga-rellenas/
2174,Tabulé de verduras crudas,150,https://queapetito.com/receta-tabule-verduras-crudas/
2175,Alcachofas rellenas de atún,200,https://queapetito.com/receta-alcachofas-rellenas-atun/
2176,Albóndigas de calabaza y queso,304,https://queapetito.com/receta-albondigas-calabaza-queso/
2177,Alcachofas rellenas de sobrasada,350,https://queapetito.com/receta-alcachofas-rellenas-sobrasada/
2178,Albóndigas Vegetarianas de Calabaza,304,https://queapetito.com/receta-albondigas-vegetarianas-calabaza/
2179,Alcachofas rellenas vegetarianas,250,https://queapetito.com/receta-alcachofas-rellenas-vegetarianas/
2180,Mini pizzas de berenjena,140,https://queapetito.com/receta-mini-pizzas-berenjena/
2181,Tallos de espinacas con jamón,215,https://queapetito.com/receta-tallos-espinacas-jamon/
2182,Alcachofas rellenas de jamón,200,https://queapetito.com/receta-alcachofas-rellenas-jamon/
2183,Mini pizzas de calabacín,295,https://queapetito.com/receta-mini-pizzas-calabacin/
2184,Alcachofas Rellenas de Gambas,139,https://queapetito.com/receta-alcachofas-rellenas-gambas/
2185,"Curry de berenjena, tomate y espinacas",170,https://queapetito.com/receta-curry-berenjena-tomate-espinacas/
2186,Strudel de verduras,230,https://queapetito.com/receta-strudel-verduras/
2187,Soufflé de calabacín,280,https://queapetito.com/receta-souffle-calabacin/
2188,Chiles rellenos vegetarianos,190,https://queapetito.com/receta-chiles-rellenos-vegetarianos/
2189,Canelones de calabacín rellenos de gambas,300,https://queapetito.com/receta-canelones-calabacin-rellenos-gambas/
2190,Gofres de patata veganos,210,https://queapetito.com/receta-gofres-patata-veganos/
2191,Espinacas al roquefort,290,https://queapetito.com/receta-espinacas-roquefort/
2192,Canelones de calabacín fríos,270,https://queapetito.com/receta-canelones-calabacin-frios/
2193,Espárragos trigueros a la plancha,170,https://queapetito.com/receta-esparragos-trigueros-plancha/
2194,Albóndigas de Coliflor,87,https://queapetito.com/receta-albondigas-coliflor/
2195,Alcachofas en Escabeche,242,https://queapetito.com/receta-alcachofas-escabeche/
2196,Verduras salteadas con soja,160,https://queapetito.com/receta-receta-verduras-salteadas-soja/
2197,Flan de Espinacas,158,https://queapetito.com/receta-flan-espinacas/
2198,Albóndigas de Zanahorias y Calabacín,189,https://queapetito.com/receta-albondigas-zanahorias-calabacin/
2199,Alcachofas con setas,272,https://queapetito.com/receta-alcachofas-setas/
2200,Flan de coliflor,210,https://queapetito.com/receta-flan-coliflor/
2201,Coliflor al microondas,117,https://queapetito.com/receta-coliflor-microondas/
2202,Flan de espárragos,290,https://queapetito.com/receta-flan-esparragos/
2203,Tumbet mallorquin,270,https://queapetito.com/receta-tumbet-mallorquin/
2204,Albóndigas de queso y calabacín,260,https://queapetito.com/receta-albondigas-queso-calabacin/
2205,Acelgas a la vasca,244,https://queapetito.com/receta-acelgas-vasca/
2206,Setas en conserva,170,https://queapetito.com/receta-setas-conserva/
2207,Espárragos trigueros con foie,158,https://queapetito.com/receta-esparragos-trigueros-foie/
2208,Setas de temporada al ajillo,140,https://queapetito.com/receta-setas-temporada-ajillo/
2209,Albóndigas de espinacas,240,https://queapetito.com/receta-albondigas-espinacas/
2210,Espárragos blancos con salsa yogur,170,https://queapetito.com/receta-esparragos-blancos-salsa-yogur/
2211,Croquetas de calabacín y queso,200,https://queapetito.com/receta-croquetas-calabacin-queso/
2212,Porra de espárragos trigueros,215,https://queapetito.com/receta-porra-esparragos-trigueros/
2213,Albóndigas de Garbanzos y Zanahorias,240,https://queapetito.com/receta-albondigas-garbanzos-zanahorias/
2214,Espárragos con vinagreta,178,https://queapetito.com/receta-esparragos-vinagreta/
2215,Filetes Empanados Vegetales de Tofu,122,https://queapetito.com/receta-filetes-empanados-vegetales-tofu/
2216,Brócoli con Jamón Gratinado,263,https://queapetito.com/receta-brocoli-jamon-gratinado/
2217,Gazpacho de Manzana,172,https://queapetito.com/receta-gazpacho-manzana/
2218,Espárragos trigueros en salsa,230,https://queapetito.com/receta-esparragos-trigueros-salsa/
2219,Endibias al horno veganas,60,https://queapetito.com/receta-endibias-horno-veganas/
2220,Endivias con salmón,198,https://queapetito.com/receta-endivias-salmon/
2221,Espinacas al Horno,229,https://queapetito.com/receta-espinacas-horno/
2222,Espárragos blancos al vapor,112,https://queapetito.com/receta-esparragos-blancos-vapor/
2223,Espaguetis de calabaza con pesto,180,https://queapetito.com/receta-espaguetis-calabaza-pesto/
2224,Espinacas y huevos al horno,130,https://queapetito.com/receta-espinacas-huevos-horno/
2225,Espinacas fritas,30,https://queapetito.com/receta-espinacas-fritas/
2226,Dip de espinacas,220,https://queapetito.com/receta-dip-espinacas/
2227,Repollo al horno,60,https://queapetito.com/receta-repollo-horno/
2228,Setas Empanadas,257,https://queapetito.com/recetas-setas-empanadas/
2229,Coliflor rebozada crujiente,325,https://queapetito.com/receta-coliflor-rebozada-crujiente/
2230,Espaguetis de calabacín con champiñones,167,https://queapetito.com/receta-espaguetis-calabacin-champinones/
2231,Pimientos encurtidos,39,https://queapetito.com/receta-pimientos-encurtidos/
2232,Coliflor al vapor con ajos,198,https://queapetito.com/receta-coliflor-vapor-ajos/
2233,Setas rebozadas,180,https://queapetito.com/receta-setas-rebozadas/
2234,Alcachofas en Salsa,212,https://queapetito.com/receta-alcachofas-salsa/
2235,Borraja con patatas,110,https://queapetito.com/receta-borraja-patatas/
2236,Calabacín a la plancha,180,https://queapetito.com/receta-calabacin-plancha/
2237,Judías verdes con bacón,290,https://queapetito.com/receta-judias-verdes-bacon/
2238,Crema de coliflor en thermomix,135,https://queapetito.com/receta-crema-coliflor-thermomix/
2239,Crema de coliflor vegana,131,https://queapetito.com/receta-crema-coliflor-vegana/
2240,Carpaccio de calabacín,102,https://queapetito.com/receta-carpaccio-calabacin/
2241,Chiles rellenos de queso,371,https://queapetito.com/receta-chiles-rellenos-queso/
2242,Coliflor salteada al curry,100,https://queapetito.com/receta-coliflor-salteada-curry/
2243,Setas con tomate,248,https://queapetito.com/receta-setas-tomate/
2244,Endivias a la plancha,170,https://queapetito.com/receta-endivias-plancha/
2245,Coliflor a la parrilla,70,https://queapetito.com/receta-coliflor-parrilla/
2246,Ñoquis de calabaza,190,https://queapetito.com/receta-noquis-calabaza/
2247,Nuggets de calabaza,75,https://queapetito.com/receta-nuggets-calabaza/
2248,Alubias verdinas con verduras,229,https://queapetito.com/receta-alubias-verdinas-verduras/
2249,Puré de acelgas y patatas,192,https://queapetito.com/receta-pure-acelgas-patatas/
2250,Pimientos amarillos asados,34,https://queapetito.com/receta-pimientos-amarillos-asados/
2251,Pastel de puerros fácil,300,https://queapetito.com/receta-pastel-puerros-facil/
2252,Pencas de Acelgas Rebozadas,140,https://queapetito.com/receta-pencas-acelgas-rebozadas/
2253,Alcachofas a la montillana,170,https://queapetito.com/receta-alcachofas-montillana/
2254,Nuggets de calabacín,80,https://queapetito.com/receta-nuggets-calabacin/
2255,Puerros gratinados con bechamel,366,https://queapetito.com/receta-puerros-gratinados-bechamel/
2256,Pisto con huevo,90,https://queapetito.com/receta-pisto-huevo/
2257,Hamburguesa de berenjena,90,https://queapetito.com/receta-hamburguesa-berenjena/
2258,Judías verdes en salsa,180,https://queapetito.com/receta-judias-verdes-salsa/
2259,Wok de setas y verduras,215,https://queapetito.com/receta-wok-setas-verduras/
2260,Quiché de coliflor,180,https://queapetito.com/receta-quiche-coliflor/
2261,Quiche de setas,240,https://queapetito.com/receta-quiche-setas/
2262,Judías Verdes con Tomate,137,https://queapetito.com/judias-verdes-tomate/
2263,Verduras a las finas hierbas,150,https://queapetito.com/receta-verduras-finas-hierbas/
2264,Puerros asados con vinagreta,120,https://queapetito.com/receta-puerros-asados-vinagreta/
2265,Calabaza frita,,https://queapetito.com/receta-calabaza-frita/
2266,Pisto Murciano,291,https://queapetito.com/receta-pisto-murciano/
2267,Puerros gratinados vegetarianos,230,https://queapetito.com/receta-puerros-gratinados-vegetarianos/
2268,Judías verdes con patatas y zanahoria,190,https://queapetito.com/receta-judias-verdes-patatas-zanahoria/
2269,Judías verdes con jamón,105,https://queapetito.com/receta-judias-verdes-jamon/
2270,Judías verdes a la madrileña,11,https://queapetito.com/receta-judias-verdes-madrilena/
2271,Pisto fácil y casero,158,https://queapetito.com/receta-pisto-facil-casera/
2272,Judías verdes con patata,256,https://queapetito.com/receta-judias-verdes-patata/
2273,Judías verdes con gambas,234,https://queapetito.com/receta-judias-verdes-gambas/
2274,Judías verdes a la plancha,141,https://queapetito.com/receta-judias-verdes-plancha/
2275,Quiche de espinacas,350,https://queapetito.com/receta-quiche-espinacas/
2276,Calabacín relleno con pollo,309,https://queapetito.com/receta-calabacin-relleno-pollo/
2277,Bolitas de brócoli y queso,250,https://queapetito.com/receta-bolitas-brocoli-queso/
2278,Berenjenas rellenas de queso,266,https://queapetito.com/receta-berenjenas-rellenas-queso/
2279,Judías verdes esparragadas,180,https://queapetito.com/receta-judias-verdes-esparragadas/
2280,Zumo de berenjena,130,https://queapetito.com/receta-zumo-berenjena/
2281,Chips de alcachofa,150,https://queapetito.com/receta-chips-alcachofa/
2282,Albóndigas de calabaza,304,https://queapetito.com/receta-albondigas-calabaza/
2283,Coliflor al Curry,103,https://queapetito.com/receta-coliflor-curry/
2284,Coliflor al horno con especias,150,https://queapetito.com/receta-coliflor-horno-especias/
2285,Berenjenas salteadas,195,https://queapetito.com/receta-berenjenas-salteadas/
2286,Patatas rellenas de atún,315,https://queapetito.com/receta-patatas-rellenas-atun/
2287,Coliflor rehogada,100,https://queapetito.com/receta-coliflor-rehogada/
2288,Brochetas de verduras,200,https://queapetito.com/receta-brochetas-verduras/
2289,Berenjenas con queso al horno,250,https://queapetito.com/receta-berenjenas-queso-horno/
2290,Calabacines al limón,120,https://queapetito.com/receta-calabacines-limon/
2291,Verduras de escabeche,99,https://queapetito.com/receta-verduras-escabeche/
2292,Zanahorias aliñadas,150,https://queapetito.com/receta-zanahorias-alinadas/
2293,Brocheta con tomates cherry,120,https://queapetito.com/receta-brocheta-tomates-cherry/
2294,Calabaza asada,50,https://queapetito.com/receta-calabaza-asada/
2295,Brócoli con salsa de yogur,140,https://queapetito.com/receta-brocoli-salsa-yogur/
2296,Berenjenas con tomate y queso,213,https://queapetito.com/receta-berenjenas-tomate-queso/
2297,Berenjenas en salsa de tomate,200,https://queapetito.com/receta-berenjenas-salsa-tomate/
2298,Berenjenas a la miel,300,https://queapetito.com/receta-berenjenas-miel/
2299,Patatas fritas belgas,400,https://queapetito.com/receta-patatas-fritas-belgas/
2300,Berenjenas rellenas de quinoa,202,https://queapetito.com/receta-berenjenas-rellenas-quinoa/
2301,Zanahorias Morunas,150,https://queapetito.com/receta-zanahorias-morunas/
2302,Tortilla de boniato,235,https://queapetito.com/receta-tortilla-boniato/
2303,Calabacín Relleno de Verduras,74,https://queapetito.com/receta-calabacin-relleno-verduras/
2304,Alcachofas confitadas,180,https://queapetito.com/receta-alcachofas-confitadas/
2305,Calabacines a la provenzal,160,https://queapetito.com/receta-calabacines-provenzal/
2306,Calabacín al vapor,70,https://queapetito.com/receta-calabacin-vapor/
2307,Patatas Griegas,94,https://queapetito.com/receta-patatas-griegas/
2308,Brócoli con mayonesa,160,https://queapetito.com/receta-brocoli-mayonesa/
2309,Berenjenas en escabeche,60,https://queapetito.com/receta-berenjenas-escabeche/
2310,Coliflor salteada con cebolla,55,https://queapetito.com/receta-coliflor-salteada-cebolla/
2311,Pimientos rellenos de tortilla,143,https://queapetito.com/receta-pimientos-rellenos-tortilla/
2312,Berenjenas a la boloñesa,250,https://queapetito.com/receta-berenjenas-bolonesa/
2313,Batata al microondas,212,https://queapetito.com/receta-batata-microondas/
2314,Brócoli con huevo,220,https://queapetito.com/receta-brocoli-huevo/
2315,Patatas guisadas con huevo,260,https://queapetito.com/receta-patatas-guisadas-huevo/
2316,Alcachofas con almejas,173,https://queapetito.com/receta-alcachofas-almejas/
2317,Patatas al ajillo,290,https://queapetito.com/receta-patatas-ajillo/
2318,Coliflor al ajoarriero,315,https://queapetito.com/receta-coliflor-ajoarriero/
2319,Coliflor con jamón,270,https://queapetito.com/receta-coliflor-jamon/
2320,Calabacines al horno con parmesano,375,https://queapetito.com/receta-calabacines-horno-parmesano/
2321,Piperada,60,https://queapetito.com/receta-piperada/
2322,Champiñones veganos rellenos,113,https://queapetito.com/receta-champinones-veganos-rellenos/
2323,Calabacín relleno de gambas,107,https://queapetito.com/receta-calabacin-relleno-gambas/
2324,Croquetas de brócoli,96,https://queapetito.com/receta-croquetas-brocoli/
2325,Albóndigas de seitán,200,https://queapetito.com/receta-albondigas-seitan/
2326,Rollitos de Berenjena al horno,260,https://queapetito.com/receta-rollitos-berenjena-horno/
2327,Calabacines rebozados,17,https://queapetito.com/receta-calabacines-rebozados/
2328,Revuelto de espárragos,263,https://queapetito.com/receta-revuelto-esparragos/
2329,Ensalada de brócoli,95,https://queapetito.com/receta-ensalada-brocoli/
2330,Berenjenas al ajillo,288,https://queapetito.com/receta-berenjenas-ajillo/
2331,Brócoli con limón y ajo,44,https://queapetito.com/receta-brocoli-limon-ajo/
2332,Calabacín luna rellenos,240,https://queapetito.com/receta-calabacin-luna-rellenos/
2333,Sanjacobos de calabacín,242,https://queapetito.com/receta-sanjacobos-calabacin/
2334,Salteado de espárragos verdes,170,https://queapetito.com/receta-salteado-esparragos-verdes/
2335,Berenjenas rellenas de pollo,220,https://queapetito.com/receta-berenjenas-rellenas-pollo/
2336,Salteado de tofu,133,https://queapetito.com/receta-salteado-tofu/
2337,Cuscús con verduras,366,https://queapetito.com/receta-cuscus-verduras/
2338,Pimientos del padrón al horno,40,https://queapetito.com/receta-pimientos-del-padron-horno/
2339,Hamburguesa de Espinacas,370,https://queapetito.com/receta-hamburguesa-espinacas/
2340,Pimientos del padrón fritos,170,https://queapetito.com/receta-pimientos-padron-fritos/
2341,Cómo hacer menestra congelada,65,https://queapetito.com/como-hacer-menestra-congelada/
2342,Tomates cherry al horno,175,https://queapetito.com/receta-tomates-cherry-horno/
2343,Zarangollo murciano,495,https://queapetito.com/receta-zarangollo-murciano/
2344,Berenjenas rellenas de arroz,300,https://queapetito.com/receta-berenjenas-rellenas-arroz/
2345,Verduras salteadas estilo chino,105,https://queapetito.com/receta-verduras-salteadas-estilo-chino/
2346,Pakoras,199,https://queapetito.com/receta-pakoras/
2347,Berenjenas en tempura,498,https://queapetito.com/receta-berenjenas-tempura/
2348,Aguacates gratinados,390,https://queapetito.com/receta-aguacates-gratinados/
2349,Alcachofas rellenas de carne,370,https://queapetito.com/receta-alcachofas-rellenas-carne/
2350,Acelgas Fritas con Bacon,84,https://queapetito.com/receta-acelgas-fritas-bacon/
2351,Albóndigas de berenjenas,270,https://queapetito.com/receta-albondigas-berenjenas/
2352,Alcachofas a la plancha,103,https://queapetito.com/receta-alcachofas-plancha/
2353,Acelgas Fritas,84,https://queapetito.com/receta-acelgas-fritas/
2354,Pimientos confitados fácil,154,https://queapetito.com/receta-pimientos-confitados-facil/
2355,Alcachofas al ajillo,75,https://queapetito.com/receta-alcachofas-ajillo/
2356,Tomates asados a la italiana,79,https://queapetito.com/receta-tomates-asados-italiana/
2357,Acelgas al Ajillo,97,https://queapetito.com/receta-acelgas-ajillo/
2358,Musaka Vegetariana,245,https://queapetito.com/receta-musaka-vegetariana/
2359,Berenjenas a la parmesana,20,https://queapetito.com/receta-berenjenas-parmesana/
2360,Alcachofas a la Navarra,148,https://queapetito.com/receta-alcachofas-navarra/
2361,Patatas en salsa verde,210,https://queapetito.com/receta-patatas-salsa-verde/
2362,Revuelto de acelgas,302,https://queapetito.com/receta-revuelto-acelgas/
2363,Crema de verduras para niños,267,https://queapetito.com/receta-crema-verduras-ninos/
2364,Aguacates rellenos de salmón,233,https://queapetito.com/receta-aguacates-rellenos-salmon/
2365,Acelgas Gratinadas,295,https://queapetito.com/receta-acelgas-gratinadas/
2366,Alcachofas al Roquefort,88,https://queapetito.com/receta-alcachofas-roquefort/
2367,Alcachofas a la italiana,490,https://queapetito.com/receta-alcachofas-italiana/
2368,Alcachofas al microondas,85,https://queapetito.com/receta-alcachofas-microondas/
2369,Calçots a la plancha,35,https://queapetito.com/receta-calcots-plancha/
2370,Acelgas cocidas,20,https://queapetito.com/receta-acelgas-cocidas/
2371,Col lombarda con manzana,200,https://queapetito.com/receta-col-lombarda-manzana/
2372,Rollitos de col o Malfuf Mahshi,80,https://queapetito.com/receta-rollitos-col-malfuf-mahshi/
2373,Trinxat de la Cerdanya,290,https://queapetito.com/receta-trinxat-cerdanya/
2374,Calzone vegetariana,231,https://queapetito.com/receta-calzone-vegetariana/
2375,Ratatouille,350,https://queapetito.com/receta-ratatouille/
2376,Timbal de verduras,190,https://queapetito.com/receta-timbal-verduras/
2377,Fideua de verduras,358,https://queapetito.com/receta-fideua-verduras/
2378,Tirabeques  fritos,218,https://queapetito.com/receta-tirabeques-fritos/
2379,Espinacas con atún,170,https://queapetito.com/receta-espinacas-atun/
2380,Guisantes en salsa,198,https://queapetito.com/receta-guisantes-salsa/
2381,Paté vegano,,https://queapetito.com/receta-pate-vegano/
2382,Alcachofas a la romana,200,https://queapetito.com/receta-alcachofas-romana/
2383,Alcachofas rellenas veganas,550,https://queapetito.com/receta-alcachofas-rellenas-veganas/
2384,Calçots al horno,35,https://queapetito.com/receta-calcots-horno/
2385,Espárragos gratinados,250,https://queapetito.com/receta-esparragos-gratinados/
2386,Berros  guisados,20,https://queapetito.com/receta-berros-guisados/
2387,Acelgas con Nata,163,https://queapetito.com/receta-acelgas-nata/
2388,Macarrones con Verduras,471,https://queapetito.com/receta-macarrones-verduras/
2389,Timbal de berenjena,190,https://queapetito.com/receta-timbal-berenjena/
2390,Espinacas gratinadas con queso,50,https://queapetito.com/receta-espinacas-gratinadas-queso/
2391,Ensalada de berenjenas,160,https://queapetito.com/receta-ensalada-berenjenas/
2392,Pimientos confitados,44,https://queapetito.com/receta-pimientos-confitados/
2393,Guisantes con huevo,80,https://queapetito.com/receta-guisantes-huevo/
2394,Puré de boniato,153,https://queapetito.com/receta-pure-boniato/
2395,Calçots con salsa romesco,498,https://queapetito.com/receta-calcots-salsa-romesco/
2396,Achicoria con Patatas,102,https://queapetito.com/receta-achicoria-patatas/
2397,Risotto de verduras,450,https://queapetito.com/receta-risotto-verduras/
2398,Lasaña de Espinacas,120,https://queapetito.com/receta-lasana-espinacas/
2399,Coles de Bruselas gratinadas,275,https://queapetito.com/receta-coles-bruselas-gratinadas/
2400,Alcachofas asadas,91,https://queapetito.com/receta-alcachofas-asadas/
2401,Tortilla de Calabacín y Puerro,254,https://queapetito.com/receta-tortilla-calabacin-puerro/
2402,Tortilla de brócoli y coliflor,389,https://queapetito.com/receta-tortilla-brocoli-coliflor/
2403,Tortilla de Alcachofa y Patatas,158,https://queapetito.com/receta-tortilla-alcachofa-patatas/
2404,Tortilla de calabacín con queso,150,https://queapetito.com/receta-tortilla-calabacin-queso/
2405,Tortillas de patatas con cebolla caramelizada,230,https://queapetito.com/receta-tortillas-patatas-cebolla-caramelizada/
2406,Tortilla de aguacate y cebolleta,275,https://queapetito.com/receta-tortilla-aguacate-cebolleta/
2407,Tortilla de bacalao y queso,170,https://queapetito.com/receta-tortilla-bacalao-queso/
2408,Tortilla de brócoli y queso,160,https://queapetito.com/receta-tortilla-brocoli-queso/
2409,Tortilla de berenjena y calabacín,180,https://queapetito.com/receta-tortilla-berenjena-calabacin/
2410,Tortilla de patatas con queso y pimientos,310,https://queapetito.com/receta-tortilla-patatas-queso-pimientos/
2411,Tortillas de patatas con gambas,332,https://queapetito.com/receta-tortillas-patatas-gambas/
2412,Tortilla con setas,90,https://queapetito.com/receta-tortilla-setas/
2413,Tortilla de Bacon y Queso,230,https://queapetito.com/receta-tortilla-bacon-queso/
2414,Tortilla de Patatas con Cebolla y Puerro,127,https://queapetito.com/receta-tortilla-patatas-cebolla-puerro/
2415,Tortilla de patatas con cebolla y chorizo,300,https://queapetito.com/tortilla-patatas-cebolla-chorizo/
